label,message
0,so i could kiss and feel you next to me
0,have a nice day my dear
0,i sent lanre fakeyes eckankar details to the mail box
0,your dad is back in ph
1,you have been specially selected to receive a 3000 award call 08712402050 before the lines close cost 10ppm 16 tcs apply ag promo
0,if you ask her or she say any please message
0,if e timing can then i go w u lor
0,i was just callin to say hi take care bruv
1,you have won as a valued vodafone customer our computer has picked you to win a 150 prize to collect is easy just call 09061743386
0,did u turn on the heater the heater was on and set to ltgt degrees
0,thanks for your message i really appreciate your sacrifice im not sure of the process of direct pay but will find out on my way back from the test tomorrow im in class now do have a wonderful day
0,thats the trouble with classes that go well  youre due a dodgey one  expecting mine tomo see you for recovery same time same place
1,free video camera phones with half price line rental for 12 mths and 500 cross ntwk mins 100 txts call mobileupd8 08001950382 or call2optout674
0,wot u up 2 j
0,night night see you tomorrow
0,roger that were probably going to rem in about 20
0,do u think that any girl will propose u today by seing ur bloody funky shit fucking faceasssssholeeee
0,i wish u were here i feel so alone
0,reason is if the team budget is available at last they buy the unsold players for at base rate
0,ceri u rebel sweet dreamz me little buddy c ya 2moro who needs blokes
1,ringtoneking 84484
0,huh i cant thk of more oredi how many pages do we have
0,his frens go then he in lor not alone wif my mum n sis lor
0,nationwide auto centre or something like that on newport road i liked them there
0,hey i missed you tm of last night as my phone was on the charge  smiles  i am meeting a friend shortly
0,whatever juliana do whatever you want
1,ringtone club gr8 new polys direct to your mobile every week
0,hello sort of out in town already that  so dont rush home i am eating nachos will let you know eta
0,ok lor anyway i thk we cant get tickets now cos like quite late already u wan 2 go look 4 ur frens a not darren is wif them now
1,bank of granite issues strongbuy explosive pick for our members up over 300  nasdaq symbol cdgt that is a 500 per
0,dizzamn aight ill ask my suitemates when i get back
0,nimbomsons yep phone knows that one obviously cos thats a real word
0,i love to cuddle i want to hold you in my strong arms right now
0,r u in this continent
0,well you pay over like  ltgt yrs so its not too difficult
1,bored housewives chat n date now 08717507711 btnational rate 10pmin only from landlines
1,we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply or call now 08000930705 del thurs
0,kkwhen will you give treat
1,this is the 2nd time we have tried to contact u u have won the 400 prize 2 claim is easy just call 087104711148 now only 10p per minute btnationalrate
0,hes just gonna worry for nothing and he wont give you money its no use
0,did you get any gift this year i didnt get anything so bad
0,well theres a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that im a weed fiendmake them smoke too muchimpede their doing other things so you see how im hesitant
0,ow u deyi paid 60400thousadi told  u would call
0,im fine babes aint been up 2 much tho saw scary movie yest its quite funny want 2mrw afternoon at town or mall or sumthinxx
0,im reaching home in 5 min
0,forgot you were working today wanna chat but things are ok so drop me a text when youre free  bored etc and ill ring hope all is well nose essay and all xx
0,ha then we must walk to everywhere cannot take tram my cousin said can walk to vic market from our hotel
0,discussed with your mother ah
0,sorry i cant text amp drive coherently see you in twenty
1,you will be receiving this weeks triple echo ringtone shortly enjoy it
0,in which place i can get rooms cheap
0,eek thats a lot of time especially since american pie is like 8 minutes long i cant stop singing it
0,gran onlyfound out afew days agocusoon honi
1,uve been selected to stay in 1 of 250 top british hotels  for nothing holiday valued at 350 dial 08712300220 to claim  national rate call bx526 sw73ss
0,university of southern california
0,we have to pick rayan macleran there
0,u gd lor go shopping i got stuff to do u wan 2 watch infernal affairs a not come lar
0,well balls time to make calls
0,wat time  wan today
0,ltgt  in mca but not conform
0,oh ok wats ur email
0,yes princess are you going to make me moan
0,lol its ok i didnt remember til last nite
0,anyway many good evenings to u s
0,cool ill text you in a few
0,sorry vikky im watching olave mandara movie kano in trishul theatre wit my frnds
0,im very happy for you babe  woo hoo party on dude
0,i am taking you for italian food how about a pretty dress with no panties
0,wot u up 2 thout u were gonna call me txt bak luv k
1,you are chosen to receive a 350 award pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer
0,how are you holding up
0,dont flatter yourself tell that man of mine two pints of carlin in ten minutes please
0,hope you are not scared
0,im at home n ready
0,what time do u get out
0,i am literally in bed and have been up for like  ltgt  hours
0,yes my reg is  ciao
0,if you mean the website yes
1,win a 1000 cash prize or a prize worth 5000
1,thanks for your ringtone order reference number x49your mobile will be charged 450 should your tone not arrive please call customer services 09065989182
0,lol or i could just starve and lose a pound by the end of the day
0,yeah thats the impression i got
0,ok ok take care i can understand
0,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl
0,ya ok then had dinner
0,i was slept that timeyou there
0,dont make ne plans for nxt wknd coz she wants us to come down then ok
0,when is school starting where will you stay whats the weather like and the food do you have a social support system like friends in the school all these things are important
0,ha ha nan yalrigu heltiniiyo kothi chikku u shared many things wit meso far i didnt told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to meok chikkub
0,noice text me when youre here
0,hi di is yijue were meeting at 7 pm at esaplanade tonight
1,moby pub quizwin a 100 high street prize if u know who the new duchess of cornwall will be txt her first name to 82277unsub stop 150 008704050406 sp
1,this weeks savamob member offers are now accessible just call 08709501522 for details savamob pobox 139 la3 2wu only 150week savamob  offers mobile
0,aight ive been set free think you could text me blakes address it occurs to me im not quite as sure what im doing as i thought i was
0,hi dear we saw dear we both are happy where you my battery is low
0,how are you its been ages hows abj
0,prof you have passed in all the papers in this sem congrats     student enna kalaachutaarama prof gud mrng
0,dont kick coco when hes down
0,fyi im gonna call you sporadically starting at like  ltgt  bc we are not not doin this shit
1,you are being contacted by our dating service by someone you know to find out who it is call from your mobile or landline 09064017305 pobox75ldns7
1,tbspersolvo been chasing us since sept for38 definitely not paying now thanks to your information we will ignore them kath manchester
0,hope youre not having too much fun without me see u tomorrow love jess x
