google_index,ratio_digits_url,domain_in_title,phish_hints,ip,nb_qm,length_url,nb_slash,length_hostname,nb_eq,ratio_digits_host,shortest_word_host,prefix_suffix,longest_word_path,tld_in_subdomain,status
1,0.066666667,1,0,0,0,30,2,22,0,0.090909091,8,0,0,0,1
0,0.0,0,0,0,0,46,4,16,0,0.0,2,0,7,0,0
1,0.25,1,1,1,1,40,4,13,1,0.7692307690000001,2,0,6,1,1
0,0.0,0,0,0,0,48,4,18,0,0.0,3,0,10,0,0
0,0.0,1,0,0,0,75,6,14,0,0.0,3,0,28,0,0
0,0.0,1,0,0,0,31,3,22,0,0.0,2,0,0,0,0
1,0.115384615,1,0,1,0,78,3,69,0,0.130434783,1,0,0,0,1
1,0.0,1,0,0,0,50,6,25,0,0.0,3,1,4,0,1
1,0.3125,1,0,1,0,80,4,27,0,0.0,3,0,32,0,1
0,0.0,1,0,0,0,32,3,23,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,33,3,24,0,0.0,3,0,0,0,0
1,0.023255814,1,0,0,0,43,3,24,0,0.0,3,0,7,0,0
0,0.0,1,0,0,0,37,3,28,0,0.0,3,0,0,0,0
0,0.0,1,1,0,0,31,2,24,0,0.0,9,0,0,0,0
0,0.0,0,0,0,0,24,3,15,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
0,0.0,1,1,0,0,26,3,18,0,0.0,5,0,0,0,1
0,0.0,0,0,0,0,68,3,13,0,0.0,3,0,11,0,0
1,0.0,1,0,0,0,35,4,20,0,0.0,3,1,2,0,0
0,0.0,1,0,0,0,23,2,16,0,0.0,13,0,0,0,0
1,0.216216216,0,0,0,0,37,4,25,0,0.32,10,0,3,0,1
0,0.025641026,0,0,0,0,39,3,20,0,0.0,5,0,6,0,1
1,0.035714286,0,0,0,0,28,3,15,0,0.0,3,0,5,0,0
1,0.053571429,1,0,0,0,56,5,17,0,0.0,5,0,9,0,0
0,0.0,1,0,0,0,28,3,19,0,0.0,3,0,0,0,0
1,0.162162162,1,1,1,0,74,6,28,0,0.107142857,8,1,8,0,1
1,0.0,1,1,0,0,66,7,23,0,0.0,20,0,10,0,1
0,0.0,1,0,0,0,40,3,25,0,0.0,3,0,7,0,0
1,0.056338028,1,3,0,0,71,8,24,0,0.0,4,1,8,0,1
1,0.051948052,0,0,0,1,77,3,14,1,0.0,3,0,14,0,0
1,0.0,1,0,0,0,30,2,23,0,0.0,8,0,0,1,1
0,0.0,1,0,0,0,24,3,16,0,0.0,3,0,0,0,0
1,0.01754386,1,0,0,0,57,5,16,0,0.0,13,0,7,0,1
1,0.0,1,0,0,0,38,3,29,0,0.0,6,1,0,0,1
1,0.047619048,1,0,0,0,84,5,13,0,0.0,3,0,13,0,0
1,0.349794239,1,2,1,1,243,3,60,3,0.016666667,2,0,64,0,1
1,0.139534884,1,0,0,0,43,5,14,0,0.0,2,0,6,0,0
0,0.0,1,0,0,0,31,3,23,0,0.0,3,0,0,0,0
1,0.0,1,1,0,0,49,5,17,0,0.0,3,0,4,0,1
1,0.023809524,1,1,0,0,42,5,17,0,0.0,10,1,7,0,1
1,0.316455696,1,0,1,1,79,3,22,1,0.272727273,7,0,32,0,1
0,0.0,0,0,0,0,25,3,17,0,0.0,3,0,0,0,0
1,0.12195122,1,0,1,1,123,4,46,3,0.0,3,0,17,1,1
1,0.210526316,0,0,0,0,38,4,25,0,0.32,10,0,3,0,1
1,0.196078431,1,0,1,0,51,3,43,0,0.23255814,3,0,0,1,1
1,0.0,1,1,0,1,73,5,15,1,0.0,3,1,11,0,1
0,0.073170732,1,0,0,0,41,5,22,0,0.0,3,0,5,0,0
1,0.0,1,2,0,0,56,6,23,0,0.0,2,0,8,0,1
0,0.0,1,0,0,0,53,3,18,0,0.0,3,0,10,0,0
1,0.0,1,0,0,0,19,2,12,0,0.0,2,0,0,0,1
1,0.169811321,1,1,1,0,106,5,45,0,0.0,2,1,17,0,1
1,0.264705882,1,1,1,0,34,3,12,0,0.75,2,0,5,1,1
1,0.144,1,0,1,1,125,4,50,3,0.0,3,1,17,1,1
1,0.0,1,0,0,1,52,3,19,1,0.0,5,0,8,1,1
1,0.180555556,1,0,1,1,72,4,14,1,0.0,7,0,32,0,1
0,0.0,0,0,0,0,34,3,25,0,0.0,3,0,0,0,0
1,0.0,1,3,0,0,74,7,30,0,0.0,3,1,9,0,1
1,0.1875,1,0,1,1,128,5,50,3,0.0,3,1,17,1,1
0,0.0,1,2,0,0,58,5,22,0,0.0,3,0,7,0,1
1,0.121212121,1,0,0,0,99,5,11,0,0.0,7,0,75,0,1
1,0.0,1,0,0,0,68,3,48,0,0.0,5,0,8,0,1
0,0.038961039,1,0,0,0,77,5,22,0,0.1363636359999999,3,0,12,0,0
1,0.012987013,0,0,0,0,77,6,16,1,0.0,3,0,8,0,0
1,0.0,1,3,0,1,105,7,32,1,0.0,3,1,11,0,1
1,0.218487395,1,0,1,1,119,5,42,3,0.0,3,0,17,1,1
0,0.0,1,0,0,0,47,4,19,0,0.0,3,0,10,0,0
1,0.0,1,0,0,0,40,5,10,0,0.0,6,0,7,0,1
1,0.481481481,1,0,1,0,54,4,13,0,0.0,2,0,32,0,1
0,0.0,1,0,0,0,25,3,16,0,0.0,2,1,0,0,0
1,0.191011236,1,0,1,2,178,5,26,2,0.0,2,0,16,0,1
1,0.0,1,0,0,0,35,4,18,0,0.0,3,0,5,0,1
0,0.0,1,0,0,0,43,3,35,0,0.0,9,0,0,0,1
1,0.0,1,0,0,0,59,5,18,0,0.0,3,1,7,0,0
1,0.288135593,1,1,1,0,59,5,15,0,0.0,11,0,32,0,1
0,0.117647059,1,0,0,0,17,3,9,0,0.222222222,6,0,0,0,1
0,0.0,0,0,0,0,40,2,33,0,0.0,6,0,0,0,0
0,0.0,0,0,0,0,24,3,15,0,0.0,3,0,0,0,0
1,0.0,0,0,0,0,60,5,20,0,0.0,3,0,8,0,0
1,0.058823529,1,3,0,0,68,6,22,0,0.0,3,1,8,0,1
1,0.019607843,0,0,0,0,51,3,15,0,0.066666667,4,0,12,0,0
1,0.211538462,1,0,1,0,52,3,44,0,0.25,1,0,0,0,1
1,0.272727273,1,1,1,0,33,3,25,0,0.36,2,0,0,0,1
0,0.0,0,0,0,0,52,4,16,0,0.0,2,0,9,0,0
0,0.0,0,0,0,0,69,6,16,1,0.0,3,0,8,0,0
0,0.0,1,0,0,0,39,3,25,0,0.0,3,0,6,0,0
0,0.0,1,0,0,0,41,3,24,0,0.0,3,0,9,0,0
0,0.0,1,0,0,0,34,3,25,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,68,4,16,0,0.0,2,0,10,0,0
1,0.0,1,0,0,0,40,4,10,0,0.0,1,1,10,0,1
1,0.03030303,1,0,0,0,33,2,26,0,0.038461538,1,0,0,0,1
1,0.0,0,0,0,0,48,4,18,0,0.0,3,0,8,0,0
1,0.323809524,1,2,1,1,210,6,18,3,0.0,14,0,64,0,1
1,0.045454545,1,3,0,0,66,6,19,0,0.0,3,1,13,0,1
0,0.016393443,1,0,0,0,61,5,15,0,0.0,3,0,9,0,0
0,0.327586207,0,0,0,0,58,5,17,0,0.0,4,0,7,0,0
0,0.0,1,0,0,0,31,3,23,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,51,4,23,0,0.0,5,1,7,0,0
1,0.380952381,1,2,1,1,210,6,18,3,0.0,14,0,64,0,1
0,0.0,1,0,0,0,45,4,19,0,0.0,3,0,7,0,0
0,0.042735043,1,0,0,0,117,5,37,0,0.0,13,0,10,0,0
0,0.0,1,0,0,0,25,3,16,0,0.0,3,0,0,0,0
1,0.213114754,0,0,1,0,61,5,11,0,0.0,4,0,25,0,1
1,0.0,1,1,0,1,49,4,14,1,0.0,2,1,5,0,1
1,0.101449275,1,0,1,0,69,3,12,0,0.0,3,0,12,0,0
1,0.073170732,0,1,0,1,82,6,16,1,0.0,5,0,28,0,1
1,0.171875,1,0,1,0,64,8,19,1,0.0,12,0,8,0,1
0,0.0,1,0,0,0,34,3,25,0,0.0,3,0,0,0,0
1,0.015873016,1,0,0,0,63,8,18,0,0.0,15,0,7,0,1
0,0.071428571,1,0,0,0,28,3,15,0,0.0,4,0,5,0,0
0,0.0,1,0,0,0,61,3,22,0,0.0,3,0,10,0,0
1,0.085714286,1,0,0,0,35,4,16,0,0.125,3,0,7,0,1
0,0.0,0,0,0,0,23,3,14,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,26,2,19,0,0.0,13,0,0,0,0
1,0.046153846,1,0,0,0,65,4,31,0,0.096774194,1,0,17,0,1
0,0.0,1,0,0,0,28,3,19,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,37,5,17,0,0.0,3,1,5,0,1
1,0.0,1,0,0,0,30,2,23,0,0.0,8,0,0,0,1
1,0.125984252,1,0,1,1,127,5,50,3,0.0,3,1,17,1,1
1,0.047619048,1,0,0,0,21,3,8,0,0.0,3,0,4,0,1
1,0.03030303,1,0,0,0,33,3,24,0,0.041666667,8,0,0,0,1
1,0.0,1,0,0,0,34,5,15,0,0.0,11,0,5,0,1
0,0.0,1,0,0,0,30,3,22,0,0.0,3,0,0,0,0
1,0.0,1,1,0,0,78,6,37,0,0.0,3,0,9,0,1
1,0.0,1,0,0,0,30,3,22,0,0.0,4,1,0,0,1
1,0.0,1,0,0,0,58,6,28,0,0.0,3,1,7,0,1
0,0.0,0,0,0,0,49,4,23,0,0.0,3,1,10,0,0
0,0.09375,1,0,0,0,64,6,14,0,0.0,4,0,19,0,0
1,0.016393443,1,1,0,0,61,6,19,0,0.0,3,1,8,0,1
0,0.0,1,0,0,0,22,3,13,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,27,4,16,0,0.0,12,0,2,0,1
0,0.0,0,0,0,0,19,3,10,0,0.0,7,0,0,0,0
0,0.0,0,0,0,0,52,4,16,0,0.0,3,0,6,0,0
0,0.0,0,0,0,0,69,4,18,0,0.0,3,0,10,0,0
0,0.0,1,0,0,0,41,4,16,0,0.0,2,0,4,0,0
0,0.1,1,0,0,0,60,5,23,0,0.0,3,0,16,0,0
0,0.046511628,1,0,0,0,43,5,11,0,0.181818182,7,0,6,0,1
0,0.0,1,0,0,0,33,3,24,0,0.0,3,0,0,0,0
0,0.023255814,1,1,0,1,43,3,15,1,0.0,3,0,11,0,0
1,0.0,0,0,0,0,24,3,5,0,0.0,2,0,11,0,1
0,0.0,0,0,0,0,43,3,16,0,0.0,3,0,18,0,0
1,0.1607142859999999,1,0,0,0,112,5,71,0,0.169014085,2,0,7,0,1
0,0.0,0,1,0,0,26,3,17,0,0.0,3,0,0,0,0
1,0.0,1,3,0,0,49,7,17,0,0.0,13,1,7,0,1
0,0.0,1,1,0,0,44,4,13,0,0.0,3,0,8,0,0
0,0.0,1,0,0,0,62,4,18,0,0.0,3,0,9,0,0
1,0.035714286,1,0,0,0,84,7,17,0,0.0,3,1,9,0,0
0,0.014285714,1,0,0,0,70,5,15,0,0.0,3,0,19,0,0
0,0.0,0,0,0,0,17,3,8,0,0.0,5,0,0,0,0
0,0.0,1,0,0,0,35,3,26,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,75,6,10,0,0.0,3,0,25,0,0
0,0.0,1,0,0,0,43,3,25,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,24,3,15,0,0.0,3,0,0,0,0
1,0.347826087,1,5,1,1,230,6,23,3,0.0,16,1,64,0,1
1,0.0,1,3,0,1,94,8,12,1,0.0,8,1,11,0,1
0,0.0,0,0,0,0,23,3,14,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,23,3,15,0,0.0,3,0,0,0,0
1,0.0,1,1,0,0,40,5,15,0,0.0,12,0,5,0,1
1,0.0,1,2,0,0,61,7,20,0,0.0,16,1,7,0,1
1,0.02739726,1,0,0,0,73,6,18,0,0.111111111,4,0,15,1,1
1,0.223684211,1,1,1,0,76,6,22,0,0.045454545,2,0,20,0,1
1,0.204724409,1,0,1,0,127,7,27,0,0.0,11,1,20,0,1
0,0.0,1,0,0,0,23,2,16,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,51,3,43,0,0.0,7,0,0,0,1
0,0.0,1,0,0,0,53,5,25,0,0.0,3,0,7,0,0
0,0.0,1,3,0,0,63,6,11,0,0.0,7,1,8,0,1
0,0.0,0,0,0,0,57,4,15,0,0.0,3,0,6,0,0
0,0.0,1,0,0,0,55,4,19,0,0.0,3,0,7,0,0
1,0.25,1,0,1,0,92,9,15,0,0.0,3,0,32,0,1
0,0.0,1,0,0,0,33,3,25,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,25,3,17,0,0.0,3,0,0,0,0
1,0.279569892,1,2,1,0,93,9,22,0,0.0,8,1,32,0,1
1,0.126760563,1,0,0,1,142,3,25,1,0.0,1,0,67,0,1
0,0.0172413789999999,1,0,0,0,58,5,17,0,0.0,3,0,9,0,0
1,0.0,1,1,0,0,39,3,31,0,0.0,11,0,0,0,1
1,0.142857143,1,1,0,0,28,3,11,0,0.363636364,2,0,5,0,1
0,0.0,0,0,0,0,41,4,16,0,0.0,2,0,4,0,0
0,0.0,0,0,0,1,46,4,13,1,0.0,3,0,5,0,0
1,0.101265823,0,0,1,0,79,7,18,1,0.0,4,1,10,0,0
0,0.0,1,0,0,0,25,3,17,0,0.0,3,1,0,0,0
1,0.086956522,1,0,0,1,46,4,15,1,0.0,2,0,6,0,1
1,0.035294118,1,2,0,1,85,6,30,1,0.033333333,6,0,9,0,1
1,0.045454545,1,0,0,0,44,4,22,0,0.090909091,3,1,7,0,1
0,0.0,1,0,0,0,32,3,23,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,50,5,20,0,0.0,3,0,6,0,0
1,0.166666667,1,0,1,1,126,4,50,3,0.0,3,1,17,1,1
1,0.457364341,1,1,1,0,129,5,14,0,0.142857143,3,1,49,0,1
1,0.0,1,1,0,0,49,4,18,0,0.0,3,0,9,0,1
0,0.0,1,0,0,0,26,2,19,0,0.0,11,0,0,0,0
1,0.090909091,0,0,0,0,55,3,47,0,0.106382979,3,0,0,1,1
0,0.0,0,0,0,0,59,4,15,0,0.0,5,0,12,0,0
0,0.123076923,1,0,0,0,65,7,24,0,0.0,3,0,9,0,0
0,0.0,0,0,0,0,25,3,16,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,47,4,14,0,0.0,3,0,12,0,0
0,0.0,0,0,0,0,71,4,22,0,0.0,3,0,12,0,0
0,0.16,1,0,1,1,75,5,13,2,0.0,3,0,13,0,1
1,0.0,1,0,0,0,48,5,12,0,0.0,9,0,13,0,1
1,0.0,1,3,0,0,47,6,13,0,0.0,9,1,7,0,1
0,0.0,1,0,0,0,47,4,28,0,0.0,3,0,5,0,0
0,0.0,1,0,0,0,65,4,13,0,0.0,3,0,9,0,0
1,0.0,1,0,0,0,50,4,27,0,0.0,3,0,8,0,1
0,0.0,0,0,0,0,21,3,13,0,0.0,3,0,0,0,0
1,0.14379085,1,0,0,1,153,3,39,1,0.153846154,1,0,65,0,1
1,0.0,1,0,0,0,35,2,27,0,0.0,8,0,0,0,1
1,0.211111111,1,1,1,0,90,7,23,0,0.043478261,2,0,32,0,1
0,0.0,1,0,0,0,21,3,13,0,0.0,3,0,0,0,0
1,0.0,1,1,0,1,49,6,14,0,0.0,10,0,5,0,1
0,0.0,0,0,0,0,62,4,11,0,0.0,3,0,12,0,0
1,0.0,1,0,0,0,35,4,18,0,0.0,3,0,5,0,1
1,0.023255814,1,0,0,0,43,2,36,0,0.027777778,8,0,0,0,1
1,0.0,1,1,0,0,41,4,19,0,0.0,6,0,5,0,1
1,0.0,1,1,0,0,18,3,8,0,0.0,5,0,2,0,1
1,0.038461538,1,0,0,0,26,3,16,0,0.0,12,0,2,0,1
1,0.0,1,0,0,0,34,3,18,0,0.0,6,0,4,0,1
1,0.051546392,1,1,0,1,97,7,20,3,0.0,3,0,12,0,1
1,0.073170732,0,1,0,1,82,6,16,1,0.0,5,0,19,0,1
0,0.043478261,1,0,0,0,46,2,39,0,0.051282051,2,0,0,0,1
1,0.050847458,1,0,0,1,59,5,26,1,0.115384615,10,0,8,0,1
1,0.037735849,1,0,0,0,53,4,19,0,0.0,3,0,10,0,0
0,0.0,0,0,0,0,45,4,18,0,0.0,3,0,7,0,0
1,0.06557377,1,0,0,0,61,5,16,0,0.0625,3,0,7,0,0
0,0.0,0,0,0,0,23,3,14,0,0.0,3,0,0,0,0
1,0.1875,1,0,0,0,48,4,7,0,0.142857143,4,0,30,0,1
1,0.0625,1,1,0,0,48,5,15,0,0.0,3,0,11,0,1
0,0.055555556,1,0,0,0,36,3,28,0,0.071428571,3,0,0,0,1
1,0.021276596,1,0,0,1,47,3,35,1,0.0,3,0,1,0,1
1,0.0,1,0,0,0,49,4,21,0,0.0,6,0,7,0,0
1,0.0,1,0,0,0,34,5,18,0,0.0,3,0,4,0,1
1,0.0,0,0,0,0,41,5,22,0,0.0,3,0,7,0,1
1,0.263736264,1,3,1,0,91,7,22,0,0.0,15,1,32,0,1
0,0.0,1,0,0,0,48,4,17,0,0.0,5,0,9,0,0
0,0.0,1,0,0,0,26,3,15,0,0.0,3,0,2,0,0
0,0.0,1,0,0,0,22,3,13,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,72,6,15,0,0.0,3,0,16,0,0
1,0.083333333,1,2,0,0,60,8,22,0,0.0,8,1,7,0,1
1,0.311688312,1,0,1,0,77,5,23,0,0.0,19,0,32,0,1
1,0.257575758,1,0,1,0,66,4,45,0,0.377777778,1,0,5,0,1
0,0.0,1,0,0,0,22,2,15,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,91,5,18,0,0.0,3,0,9,0,0
0,0.0,0,0,0,0,93,5,21,0,0.0,3,0,9,0,0
1,0.237113402,1,0,1,0,97,6,20,0,0.0,13,0,32,0,1
1,0.0,1,0,0,0,41,4,19,0,0.0,3,0,5,0,1
0,0.0,1,0,0,0,43,3,25,0,0.0,3,0,10,0,0
0,0.0,1,0,0,0,21,2,14,0,0.0,3,0,0,0,0
1,0.0,1,1,0,0,67,8,23,0,0.0,20,0,10,0,1
1,0.083333333,1,0,0,0,24,3,11,0,0.0,8,0,5,0,1
1,0.0,1,0,0,0,56,6,15,0,0.0,8,0,7,0,1
0,0.0,0,0,0,0,18,2,11,0,0.0,8,0,0,0,0
0,0.0,0,0,0,0,47,4,18,0,0.0,3,0,9,0,0
0,0.0,1,0,0,0,44,3,25,0,0.0,3,0,11,0,0
0,0.0,0,1,0,0,25,4,13,0,0.0,1,0,2,0,0
0,0.103448276,1,0,0,0,58,6,15,0,0.0,3,0,8,0,0
1,0.146067416,1,0,0,0,267,6,213,0,0.159624413,5,0,15,0,1
0,0.0,1,0,0,0,32,3,24,0,0.0,3,0,0,0,0
1,0.0,1,2,0,0,85,8,20,0,0.0,3,0,8,0,1
1,0.333333333,1,0,1,0,30,4,13,0,0.7692307690000001,2,0,5,1,1
1,0.081967213,0,1,0,0,61,4,15,0,0.0,3,0,24,0,1
0,0.0,0,0,0,0,46,4,20,0,0.0,6,0,7,0,0
1,0.0,1,3,0,0,66,8,15,0,0.0,5,1,8,0,1
1,0.024691358,1,0,0,0,81,3,47,0,0.0,1,0,11,0,1
0,0.0,1,0,0,0,40,3,25,0,0.0,3,0,7,0,0
1,0.0,1,1,0,0,69,5,21,0,0.0,3,0,14,0,1
1,0.194805195,1,0,1,0,77,5,23,0,0.0,19,0,32,0,1
1,0.0,1,0,0,0,32,3,23,0,0.0,2,1,0,0,1
1,0.245098039,1,1,1,0,102,5,15,0,0.0,11,0,40,0,1
0,0.0,1,0,0,0,30,3,21,0,0.0,3,0,0,0,0
0,0.068965517,0,0,0,0,29,4,8,0,0.25,4,0,4,0,0
1,0.0,1,1,0,0,38,4,16,0,0.0,12,0,5,0,1
1,0.161849711,1,1,1,0,346,5,26,0,0.0,1,1,75,0,1
1,0.0,1,0,0,0,26,3,18,0,0.0,5,0,0,0,1
1,0.0,1,1,0,0,43,3,34,0,0.0,11,0,0,0,1
1,0.0,1,0,0,0,19,3,11,0,0.0,2,1,0,0,1
1,0.063829787,1,0,0,0,47,3,29,0,0.034482759,1,0,10,0,1
1,0.045454545,1,4,0,1,110,9,13,2,0.0,9,1,10,0,1
1,0.165354331,1,0,1,1,127,4,50,3,0.0,3,1,17,1,1
1,0.020833333,1,2,0,0,48,6,15,0,0.0,3,1,9,0,1
1,0.02,1,0,0,0,50,4,16,0,0.0,12,0,9,0,1
0,0.0,1,0,0,0,37,3,28,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,25,3,17,0,0.0,3,0,0,0,0
0,0.0,0,0,0,0,46,4,16,0,0.0,2,0,8,0,0
1,0.0,0,0,0,0,46,5,12,0,0.0,3,0,10,0,1
0,0.0,0,0,0,0,43,4,16,0,0.0,2,0,7,0,0
0,0.0,1,0,0,0,25,2,18,0,0.0,6,0,0,0,0
1,0.102564103,1,0,0,0,39,3,31,0,0.129032258,4,1,0,0,1
0,0.0,0,0,0,0,27,3,18,0,0.0,3,0,0,0,0
0,0.02173913,0,1,0,0,46,6,13,0,0.0,9,1,7,0,0
1,0.272727273,1,0,1,0,77,5,23,0,0.0,19,0,32,0,1
1,0.0,1,0,0,0,30,5,9,0,0.0,6,0,7,0,1
0,0.0,1,0,0,0,28,3,20,0,0.0,3,0,0,0,0
1,0.0,1,3,0,0,58,7,19,0,0.0,3,0,9,0,1
0,0.0,0,0,0,0,40,4,18,0,0.0,3,0,7,0,0
1,0.0,1,1,0,0,48,5,23,0,0.0,5,1,5,0,1
1,0.0,1,0,0,0,31,3,16,0,0.0,13,0,6,0,1
1,0.0,1,1,0,0,40,3,31,0,0.0,2,1,0,0,1
1,0.064516129,1,0,0,0,31,3,22,0,0.090909091,8,0,0,0,1
1,0.131578947,1,0,1,0,76,4,50,0,0.0,3,1,15,1,1
0,0.0,1,0,0,0,24,3,15,0,0.0,3,0,0,0,0
1,0.071428571,1,0,0,0,84,4,20,0,0.0,3,0,13,0,0
0,0.0,0,0,0,0,26,3,18,0,0.0,14,0,0,0,1
0,0.055555556,0,0,0,0,54,5,15,0,0.0,3,0,7,0,0
0,0.0,1,0,0,0,30,3,21,0,0.0,3,0,0,0,0
0,0.034482759,1,0,0,0,58,4,17,0,0.0,13,0,9,0,0
1,0.0,1,0,0,0,25,2,18,0,0.0,3,0,0,0,1
1,0.184,1,0,1,1,125,5,50,3,0.0,3,1,17,1,1
0,0.0,1,0,0,1,47,4,19,1,0.0,3,0,10,0,0
0,0.0,0,0,0,0,54,4,16,0,0.0,3,0,9,0,0
1,0.011494253,1,0,0,0,87,7,13,0,0.0,9,0,10,0,1
0,0.0,1,0,0,0,50,3,27,0,0.0,3,0,8,0,0
0,0.0,1,0,0,0,34,3,25,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,35,3,26,0,0.0,6,0,0,0,1
0,0.069444444,0,0,0,0,72,6,17,0,0.0,3,1,11,0,0
1,0.0,1,0,0,0,65,4,33,0,0.0,7,0,8,0,1
1,0.088495575,1,1,0,1,113,7,15,1,0.0,4,1,29,0,1
0,0.0,1,0,0,0,33,3,25,0,0.0,3,0,0,0,0
1,0.174418605,1,2,1,1,86,4,50,1,0.28,13,0,9,0,1
0,0.0,1,0,0,0,68,4,30,0,0.0,9,0,9,0,0
1,0.0,1,0,0,0,79,8,14,0,0.0,5,1,10,0,1
0,0.0,1,0,0,0,37,3,28,0,0.0,3,0,0,0,0
0,0.03030303,1,0,0,0,33,4,16,0,0.0,2,0,4,0,0
1,0.45,1,0,1,0,20,3,12,0,0.75,2,0,3,1,1
0,0.0,1,0,0,0,31,3,23,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,32,4,19,0,0.0,3,0,4,0,0
1,0.04109589,1,1,0,0,73,6,41,0,0.073170732,1,0,6,0,1
0,0.0,0,0,0,0,36,4,11,0,0.0,3,0,5,0,0
0,0.0,1,0,0,1,49,3,13,1,0.0,3,0,10,0,1
0,0.0,1,0,0,0,27,3,18,0,0.0,3,0,0,0,0
0,0.0,1,0,0,0,29,3,21,0,0.0,3,0,0,0,0
1,0.022222222,0,0,0,0,45,5,20,0,0.0,3,0,8,0,0
0,0.0,0,0,0,0,44,4,18,0,0.0,3,0,11,0,0
1,0.0,1,0,0,0,45,5,21,0,0.0,3,0,7,0,1
1,0.0,1,1,0,0,58,4,19,0,0.0,15,0,8,0,0
0,0.049019608,1,0,0,0,102,6,19,0,0.0,3,0,10,0,0
1,0.06557377,0,0,0,0,61,4,20,0,0.0,3,0,10,0,0
1,0.261363636,1,0,1,0,88,7,21,0,0.0,15,0,32,0,1
1,0.0,1,0,0,0,30,3,21,0,0.0,2,0,0,0,1
1,0.240740741,0,0,0,0,54,4,11,0,0.0,3,0,32,0,1
0,0.047619048,0,0,0,0,21,4,6,0,0.166666667,2,0,6,0,0
1,0.055555556,1,0,0,0,90,4,23,0,0.0,3,0,10,0,0
1,0.186170213,1,0,1,1,188,10,24,0,0.083333333,6,0,34,0,1
0,0.0,1,0,0,0,66,4,19,0,0.0,3,0,11,0,0
0,0.194444444,0,0,1,0,36,5,12,0,0.0,3,0,9,0,0
1,0.0,1,4,0,0,48,5,9,0,0.0,5,0,12,0,1
1,0.0,1,0,0,0,48,4,28,0,0.0,3,0,4,0,1
1,0.126760563,1,0,0,1,142,3,25,1,0.0,1,0,67,0,1
0,0.0,1,0,0,0,32,3,24,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,34,5,15,0,0.0,11,0,6,0,1
1,0.0,1,0,0,0,28,3,19,0,0.0,7,0,0,0,1
1,0.042105263,1,2,0,0,95,8,23,0,0.0,3,1,9,0,1
0,0.0,1,0,0,0,46,4,18,0,0.0,5,0,8,0,0
1,0.181102362,1,0,1,1,127,4,50,3,0.0,3,1,17,1,1
1,0.212121212,1,0,1,0,66,6,35,0,0.4,1,0,9,0,1
1,0.049180328,1,0,0,1,122,7,23,1,0.0,2,1,27,0,1
0,0.0,1,0,0,0,43,5,12,0,0.0,3,1,7,0,0
0,0.0,0,0,0,0,18,3,10,0,0.0,3,0,0,0,0
1,0.114285714,1,0,0,0,35,3,26,0,0.153846154,8,0,0,0,1
1,0.0,1,4,0,1,124,9,17,1,0.0,14,1,21,0,1
1,0.0,0,0,0,0,95,6,12,0,0.0,3,0,10,0,0
1,0.181818182,1,0,0,0,55,4,19,0,0.0,4,1,13,0,1
1,0.038461538,1,0,0,0,26,3,11,0,0.0,7,0,6,0,1
0,0.111111111,1,0,0,0,54,4,22,0,0.0,8,0,9,0,0
0,0.0,1,0,0,0,34,3,26,0,0.0,9,1,0,0,1
0,0.0,1,0,0,0,38,3,30,0,0.0,3,0,0,0,0
1,0.0,1,1,0,0,38,3,30,0,0.0,5,0,0,0,1
1,0.021276596,0,0,0,0,47,3,25,0,0.04,8,0,9,0,1
0,0.147540984,0,0,1,1,61,4,21,2,0.0,5,0,7,0,0
1,0.0,1,0,0,0,59,3,21,0,0.0,3,0,14,0,1
1,0.0,1,1,0,0,66,4,38,0,0.0,1,0,9,0,1
1,0.218181818,1,0,1,0,55,3,47,0,0.255319149,3,1,0,0,1
0,0.165354331,0,0,1,0,127,5,18,0,0.0,6,1,12,0,0
0,0.0,1,0,0,0,37,3,29,0,0.0,3,0,0,0,0
1,0.0,1,0,0,0,58,3,41,0,0.0,1,0,4,0,1
1,0.019607843,1,0,0,0,51,3,32,0,0.03125,11,0,6,0,1
0,0.0,1,0,0,0,18,3,9,0,0.0,6,0,0,0,0
0,0.0,0,0,0,0,21,3,12,0,0.0,3,0,0,0,0
1,0.105263158,1,0,1,0,76,4,50,0,0.0,3,1,15,1,1
1,0.027027027,1,2,0,0,37,3,29,0,0.034482759,11,0,0,0,1
